order_id,customer_id,product_id,product_name,category,order_date,time,branch,city,quantity,price,tax,total_amount,payment_method,order_status,customer_rating,extra_column
ORDEDCF1DHW,CUSTYXLM9TSO,PRODVTIYE5TZ,Doll,Home,08-10-2024,07:01:48,C,Phoenix,9,116.92,11.69,1063.97,Debit Card,Delivered,4,Unnecessary
ORD2DGCVB75,CUSTOJF7KK3L,PRODHUML2P18,Puzzle,Toys,14-10-2024,07:48:54,A,Chicago,3,271.19,27.12,840.69,PayPal,Delivered,4,Unnecessary
ORDAVYANBSO,CUSTEFWDB4BC,PRODOAJJ7N2S,E-Book,Home,09-03-2024,21:17:15,A,Houston,9,471.38,47.14,4289.56,PayPal,Cancelled,2,Unnecessary
ORD3OCMU9CN,CUSTUKAEOUGT,PROD1UT1CB0V,Sofa,Clothing,18-11-2023,03:58:47,A,Los Angeles,9,156.75,15.68,1426.43,Net Banking,Delivered,4,Unnecessary
ORDWBUJKKPS,CUSTUZ63ZTRY,PRODQKSXEVN9,Jeans,Clothing,22-12-2023,06:34:24,B,Phoenix,7,18.68,1.87,132.63,Debit Card,Cancelled,2,Unnecessary
ORDRODZXT1W,CUST9NYKICT8,PRODKU9B7AVA,Puzzle,Books,25-05-2024,17:47:09,A,Houston,7,71.5,7.15,507.65,Debit Card,Delivered,3,Unnecessary
ORD59F5QG2S,CUSTYCYT4LTO,PRODN0OJXKSH,Dining Table,Clothing,01-07-2024,04:42:56,C,Chicago,9,338.17,33.82,3077.35,Net Banking,Delivered,4,Unnecessary
ORD3OYK0ZZZ,CUST5PL3JRTO,PRODGP5NAPWW,Smartwatch,Home,05-08-2024,12:06:46,C,Los Angeles,4,12.08,1.21,49.53,Net Banking,Cancelled,0,Unnecessary
ORDG5Z0X6HY,CUST1IHRII54,PROD19ILZIUD,Headphones,Home,17-03-2024,08:03:15,A,Phoenix,10,34.3,3.43,346.43,PayPal,Shipped,5,Unnecessary
ORD4JJNEOXG,CUSTS1L23NI7,PRODRBCAXN5B,Tablet,Toys,01-12-2023,12:24:47,A,Houston,3,250.82,25.08,777.54,Credit Card,Cancelled,3,Unnecessary
ORD72HANDIF,CUSTABTJ9RNF,PRODL3T7H0ZH,Smartwatch,Clothing,01-05-2024,19:01:05,A,Los Angeles,10,338.91,33.89,3422.99,Debit Card,Cancelled,0,Unnecessary
ORDBHQRJRDE,CUSTV92AC3GK,PRODQPHLGOWU,Jacket,Clothing,17-03-2024,23:04:32,B,Houston,5,323.47,32.35,1649.7,Credit Card,Shipped,1,Unnecessary
ORDONST9VLX,CUSTYAUFK59K,PRODSWVQ1ZT7,Jeans,Electronics,07-05-2024,18:24:46,B,Los Angeles,1,191.27,19.13,210.4,PayPal,Delivered,5,Unnecessary
ORDWOSOM9EQ,CUST1E450BU4,PRODS9SM3WG9,E-Book,Home,11-05-2024,11:15:38,C,New York,2,272.71,27.27,572.69,Credit Card,Shipped,5,Unnecessary
ORDDCXIUKYQ,CUSTA2MV15YO,PRODBQUV7YM1,Dining Table,Home,05-08-2024,23:19:17,B,Houston,6,284.72,28.47,1736.79,Credit Card,Shipped,0,Unnecessary
ORDFCOTBGTI,CUSTNRIPBR66,PRODBBROSKBY,Dining Table,Books,05-09-2024,03:44:25,A,Phoenix,1,85.68,8.57,94.25,Debit Card,Cancelled,1,Unnecessary
ORDMVVNVIJW,CUSTMPJ2EZAE,PRODJBJIM9AN,Board Game,Electronics,28-03-2024,23:08:35,C,Phoenix,2,332.75,33.27,698.77,Debit Card,Pending,5,Unnecessary
ORD2KQMR6KH,CUSTPG29HEE4,PRODMKOZK7U1,Smartwatch,Electronics,08-08-2024,23:11:37,A,Chicago,7,271.46,27.15,1927.37,Debit Card,Cancelled,4,Unnecessary
ORDXZ7TUVE4,CUST2PDZSUIT,PROD680KXLLF,T-Shirt,Home,29-07-2024,15:20:26,A,Chicago,7,40.14,4.01,284.99,Credit Card,Pending,2,Unnecessary
ORDTHU0X2Y1,CUSTRFS6DBL1,PROD63X6I455,T-Shirt,Electronics,19-08-2024,13:27:44,B,Chicago,3,56.32,5.63,174.59,Net Banking,Delivered,1,Unnecessary
ORD6N1VAM2K,CUSTNT3T5J8X,PRODZDWEYEKM,Sneakers,Toys,02-03-2024,01:01:36,C,New York,1,432.05,43.21,475.26,Credit Card,Cancelled,1,Unnecessary
ORDRS754SWQ,CUSTEB7WT4CN,PROD91SQDDQX,T-Shirt,Books,17-02-2024,07:01:45,C,Los Angeles,9,231.39,23.14,2105.65,Credit Card,Cancelled,4,Unnecessary
ORDSUV5DBT1,CUSTMN36PB20,PRODFL56IPWK,Doll,Electronics,07-01-2024,07:28:53,A,New York,3,322.33,32.23,999.22,Net Banking,Pending,4,Unnecessary
ORDORM8IXUK,CUST6S0G722O,PRODN1BSZXHC,Chair,Electronics,03-01-2024,23:21:00,C,Los Angeles,2,220.37,22.04,462.78,PayPal,Delivered,5,Unnecessary
ORD1SZ1CAJP,CUSTDQCV73U0,PRODNAGQ630E,Curtains,Toys,29-02-2024,02:13:09,B,New York,7,82.61,8.26,586.53,Credit Card,Shipped,4,Unnecessary
ORD6RH6STDM,CUSTCDJ0L4DW,PRODVEMWV0XT,Jeans,Books,13-02-2024,07:25:14,B,Chicago,7,481.61,48.16,3419.43,Credit Card,Pending,5,Unnecessary
ORD3S40YZFY,CUST50L8MELO,PRODLATILV2H,Curtains,Electronics,02-07-2024,14:54:26,B,Los Angeles,2,344.81,34.48,724.1,Debit Card,Cancelled,5,Unnecessary
ORDPNO8XU4T,CUSTH9DMLU0D,PRODBFPH8KBL,Jeans,Clothing,06-01-2024,13:52:41,A,Phoenix,5,399.02,39.9,2035,PayPal,Cancelled,1,Unnecessary
ORDDA3IMKAC,CUSTYWL4YF9Z,PRODVG2U972L,Tablet,Toys,29-04-2024,03:28:14,C,New York,3,249.68,24.97,774.01,Net Banking,Cancelled,4,Unnecessary
ORDSO5Q4WXU,CUST0BM87GGJ,PRODCQ56HVOA,Chair,Books,05-10-2024,11:03:36,B,Houston,4,43.33,4.33,177.65,Debit Card,Cancelled,0,Unnecessary
ORDBJ0WAFAQ,CUSTQJ4LRQAN,PRODO9D32J10,Smartphone,Toys,06-10-2024,15:54:57,B,Los Angeles,5,45.84,4.58,233.78,PayPal,Cancelled,4,Unnecessary
ORDD7JTIO32,CUSTLPGDZP8U,PRODK2W8ECP0,Jacket,Electronics,21-02-2024,11:43:53,C,New York,1,68.83,6.88,75.71,Net Banking,Shipped,5,Unnecessary
ORD6K4V0WZ1,CUSTZUPB02J6,PROD96YZQ403,Non-Fiction Book,Toys,20-02-2024,10:15:30,A,Phoenix,4,450.86,45.09,1848.53,PayPal,Shipped,4,Unnecessary
ORDCWNYTH54,CUSTFEF4KUAF,PRODBRNUUIQD,Curtains,Books,10-02-2024,23:49:34,A,Los Angeles,3,372.12,37.21,1153.57,PayPal,Pending,4,Unnecessary
ORDO5IBNWDV,CUST21O23G04,PROD4PLBE1WC,Lamp,Books,09-04-2024,06:16:38,C,New York,5,140.14,14.01,714.71,Net Banking,Cancelled,4,Unnecessary
ORD5YJN6B5Y,CUSTH47RRWZT,PROD83QRDTH2,Sofa,Books,04-09-2024,12:26:20,C,Chicago,7,75.54,7.55,536.33,Debit Card,Delivered,2,Unnecessary
ORDQI32MELJ,CUSTX7IVDTE7,PRODPQPRBG8G,E-Book,Home,03-02-2024,07:20:06,C,Chicago,5,379.43,37.94,1935.09,PayPal,Pending,4,Unnecessary
ORDB40N2D9Y,CUSTHCQV3JQO,PROD1K79OALB,Fiction Book,Books,20-06-2024,19:12:51,C,Phoenix,10,465.27,46.53,4699.23,Net Banking,Shipped,1,Unnecessary
ORDP89IWMH0,CUSTVWEHSIKE,PRODU5QK3NOX,Comic Book,Toys,17-03-2024,05:17:57,B,New York,4,334.29,33.43,1370.59,PayPal,Shipped,4,Unnecessary
ORD1ED00T5F,CUSTMEDUS08X,PRODDIBQ4ABO,Puzzle,Toys,03-10-2024,08:42:13,A,Phoenix,2,65.44,6.54,137.42,Credit Card,Cancelled,2,Unnecessary
ORDB20S67V8,CUSTGVWZZKAR,PRODGI68L3YD,Jacket,Toys,28-12-2023,04:28:50,C,Chicago,10,85.41,8.54,862.64,PayPal,Delivered,4,Unnecessary
ORDN0EXYOOZ,CUSTCSZ9TNKH,PRODXOKJAUMO,Sneakers,Books,08-12-2023,09:01:35,B,Houston,2,176.31,17.63,370.25,Net Banking,Shipped,1,Unnecessary
ORDELLSAVUT,CUST3AFU92MC,PRODK9H0QFVP,Jeans,Toys,24-05-2024,02:47:09,A,Chicago,2,215,21.5,451.5,Credit Card,Pending,5,Unnecessary
ORDXTU9QIDJ,CUST1VB84EY1,PRODT8ZSUTNU,Action Figure,Toys,21-01-2024,01:02:59,A,Los Angeles,8,266.41,26.64,2157.92,Debit Card,Pending,5,Unnecessary
ORDFEP5MK1N,CUSTSMFD6MR9,PROD7TU2BFPY,Lamp,Books,04-06-2024,23:17:46,C,Chicago,7,267.44,26.74,1898.82,Credit Card,Pending,3,Unnecessary
ORDF2AQ1IMM,CUST4OOEQMSM,PRODPIJIR4C5,Comic Book,Home,23-08-2024,14:07:27,A,New York,9,382.72,38.27,3482.75,Debit Card,Shipped,2,Unnecessary
ORD96OF1WOZ,CUST38ZFD1KE,PRODRFIJHBQO,Jeans,Books,01-10-2024,09:30:16,C,Houston,1,362.33,36.23,398.56,PayPal,Shipped,5,Unnecessary
ORDW33IA4MV,CUST7CL2743X,PRODQH0NRW8E,Laptop,Toys,30-03-2024,19:30:52,B,Houston,8,145.1,14.51,1175.31,Debit Card,Shipped,1,Unnecessary
ORDM2E0RW1A,CUST2BV1TAD7,PRODBHQFXZPZ,Boots,Toys,26-03-2024,07:29:46,C,Houston,1,193.1,19.31,212.41,Debit Card,Pending,4,Unnecessary
ORDCRE6SGJ4,CUST3J5JDFMX,PRODL5FA1016,Curtains,Electronics,22-04-2024,01:31:34,B,Chicago,9,432.91,43.29,3939.48,Net Banking,Cancelled,3,Unnecessary
ORDCZ8AL6ZQ,CUSTBCUMXQD5,PRODE83PD6ZE,E-Book,Books,11-10-2024,21:36:27,A,Phoenix,10,269.68,26.97,2723.77,Credit Card,Delivered,2,Unnecessary
ORD0UDZGI83,CUSTVXJFYE49,PRODX8J052JP,Dining Table,Toys,25-01-2024,21:30:25,C,New York,10,473.28,47.33,4780.13,PayPal,Cancelled,2,Unnecessary
ORD3V21IJ36,CUST44Z5ZA8E,PRODSK3RW2X0,Lamp,Electronics,08-01-2024,19:35:18,A,Houston,2,391.56,39.16,822.28,Credit Card,Delivered,3,Unnecessary
ORDSGNC1X08,CUST3F9RQGOB,PRODO81MQ2CZ,Curtains,Electronics,28-09-2024,06:05:01,B,Phoenix,10,263.17,26.32,2658.02,Net Banking,Delivered,4,Unnecessary
ORDGNC3TUGB,CUSTOEL5ALRJ,PRODQ0J1C6MH,Smartwatch,Books,10-02-2024,01:25:07,C,Los Angeles,8,29.07,2.91,235.47,Debit Card,Pending,1,Unnecessary
ORDYJDCSGP2,CUSTDEF1OXLI,PROD3IX8N4O4,Laptop,Electronics,30-10-2023,21:32:34,A,Houston,1,407.39,40.74,448.13,Net Banking,Cancelled,0,Unnecessary
ORDIAT4MSBH,CUSTCEQTFWGZ,PRODU6RLV5B1,Smartwatch,Electronics,18-03-2024,22:09:53,B,Los Angeles,3,146.39,14.64,453.81,Credit Card,Cancelled,2,Unnecessary
ORDOOUGE9TW,CUST5SFANF28,PRODA401Y2HU,RC Car,Books,07-05-2024,21:21:39,B,Los Angeles,8,273.44,27.34,2214.86,Credit Card,Delivered,0,Unnecessary
ORDVJ2Y0E53,CUSTHAUJ4VLF,PRODABACLYQA,Action Figure,Books,12-06-2024,03:57:38,A,Houston,2,459.13,45.91,964.17,PayPal,Shipped,3,Unnecessary
ORDPAOR2QW9,CUST5T7AOVJY,PRODIEY5S86L,Non-Fiction Book,Electronics,01-06-2024,05:44:52,B,Houston,2,408.26,40.83,857.35,Net Banking,Delivered,3,Unnecessary
ORDFKJOA4HL,CUSTPXWR1H17,PRODA39QPV8H,Smartphone,Toys,17-02-2024,11:58:22,A,Los Angeles,5,415.99,41.6,2121.55,Credit Card,Delivered,3,Unnecessary
ORDZA2C6K5U,CUSTYZWRNQ77,PRODRFRCSHXJ,Comic Book,Clothing,26-09-2024,04:26:38,B,Chicago,1,309.24,30.92,340.16,Credit Card,Delivered,3,Unnecessary
ORDT8XS2QSV,CUSTQV75ZKII,PROD4T09SWQI,Board Game,Toys,11-07-2024,13:08:04,A,New York,5,82.25,8.22,419.47,Net Banking,Cancelled,5,Unnecessary
ORDT36EE97U,CUSTS840FL69,PROD79JO3G4Q,Action Figure,Toys,11-11-2023,02:20:09,C,Los Angeles,7,28.55,2.86,202.71,Net Banking,Shipped,5,Unnecessary
ORDXBMXJ002,CUSTLBSNL6MN,PRODU3IFTGE9,Dining Table,Electronics,08-06-2024,06:11:49,A,Chicago,2,107.9,10.79,226.59,PayPal,Cancelled,3,Unnecessary
ORDP8DWKQVF,CUSTP52HFMWA,PROD84WXKCSD,Magazine,Books,25-03-2024,23:40:12,B,Los Angeles,3,459.58,45.96,1424.7,Net Banking,Pending,1,Unnecessary
ORDKDXXNQT7,CUSTZXS8GE7H,PRODMW7V2AQT,Jacket,Books,14-08-2024,03:48:55,A,Phoenix,2,453.88,45.39,953.15,Debit Card,Cancelled,2,Unnecessary
ORDNX86A7EQ,CUSTJ70DD85P,PRODFKU5QWKE,Non-Fiction Book,Home,17-02-2024,06:41:07,A,Los Angeles,3,317,31.7,982.7,Credit Card,Cancelled,3,Unnecessary
ORDHLK96BT6,CUSTPYGGSQIG,PROD3KC0I646,E-Book,Electronics,25-04-2024,15:55:23,A,Phoenix,10,375.16,37.52,3789.12,Net Banking,Shipped,1,Unnecessary
ORD2F90PSIP,CUSTDES5641A,PRODMZ9U1P1Y,Curtains,Clothing,13-05-2024,14:21:46,A,Phoenix,8,122.97,12.3,996.06,PayPal,Shipped,5,Unnecessary
ORDR6YY9OTB,CUST83KHLOEZ,PROD8FTMNXH5,Jacket,Electronics,08-10-2024,14:46:48,C,Houston,3,290.43,29.04,900.33,Credit Card,Pending,4,Unnecessary
ORDGRKPDWEE,CUSTR6XZSEPM,PROD0QP34G7B,Action Figure,Clothing,02-09-2024,05:02:01,A,New York,2,467.35,46.74,981.44,Net Banking,Pending,1,Unnecessary
ORDFVF6W6PE,CUSTUVN7X7SF,PRODUI45BEIX,Non-Fiction Book,Home,26-02-2024,07:06:27,B,Los Angeles,10,214.63,21.46,2167.76,PayPal,Shipped,2,Unnecessary
ORDNXSBXRAG,CUSTF4TFRRCI,PROD3S8FP2PT,Jeans,Clothing,31-05-2024,06:14:54,A,Los Angeles,7,270,27,1917,PayPal,Shipped,0,Unnecessary
ORDETDEEVI5,CUSTKYZHXCLQ,PRODB5LC3NJL,Tablet,Books,17-06-2024,03:31:20,C,New York,4,456.24,45.62,1870.58,Credit Card,Cancelled,1,Unnecessary
ORDTGPZ2RK4,CUSTMPLOEE2D,PRODVH43M9CJ,Smartwatch,Toys,01-12-2023,20:20:35,A,Los Angeles,6,310.41,31.04,1893.5,Debit Card,Pending,4,Unnecessary
ORD3BJZ4QJE,CUSTCUFVXPM2,PROD1SK737AY,Sofa,Toys,27-06-2024,09:43:43,B,Houston,3,324.56,32.46,1006.14,PayPal,Delivered,4,Unnecessary
ORDS249G2J1,CUSTQ1BWLXKT,PRODQXP9W9X0,Smartphone,Electronics,29-05-2024,19:55:05,B,New York,10,13.12,1.31,132.51,PayPal,Pending,5,Unnecessary
ORDM3IPSVVW,CUSTMB09WVLQ,PROD6PEUGQ5J,RC Car,Home,20-07-2024,10:38:54,A,New York,3,141.37,14.14,438.25,Debit Card,Delivered,0,Unnecessary
ORDGUQHEQC0,CUSTPYCAKZ0I,PRODDUVDDQ73,Chair,Electronics,15-11-2023,12:57:58,A,Phoenix,8,329.3,32.93,2667.33,Net Banking,Pending,3,Unnecessary
ORDVSBGDNLY,CUSTZQGKCLWQ,PROD3UZ6KVBT,T-Shirt,Books,27-01-2024,02:17:15,C,Chicago,3,397.67,39.77,1232.78,Net Banking,Shipped,0,Unnecessary
ORDB54C491Y,CUSTOCBW0YJD,PRODBB8IAQ3F,Non-Fiction Book,Electronics,26-03-2024,16:27:52,A,Los Angeles,9,275.67,27.57,2508.6,Debit Card,Delivered,4,Unnecessary
ORDO69J7WI9,CUSTLFQH9FT6,PRODZDDKE9N8,E-Book,Clothing,23-03-2024,20:56:34,A,Los Angeles,4,477.49,47.75,1957.71,Credit Card,Cancelled,0,Unnecessary
ORDAN787DF3,CUST8D949SW1,PROD88651ACW,Laptop,Clothing,13-09-2024,15:19:59,B,Houston,5,238.76,23.88,1217.68,Net Banking,Cancelled,5,Unnecessary
ORDT7WV00UN,CUSTOLA2PHLG,PROD0YGASGVI,Headphones,Electronics,02-09-2024,10:30:49,B,Chicago,1,370.19,37.02,407.21,Credit Card,Pending,1,Unnecessary
ORDFD11RB99,CUSTKR001TNO,PRODAHRZBWD8,Smartwatch,Electronics,24-06-2024,21:13:03,B,Los Angeles,3,447.62,44.76,1387.62,Credit Card,Cancelled,2,Unnecessary
ORDPUJNZBSX,CUSTVB8SJFPY,PRODNFK5CDS3,Smartphone,Home,10-08-2024,16:40:38,B,Houston,2,39.33,3.93,82.59,Net Banking,Delivered,1,Unnecessary
ORD02RAG1K0,CUST6GLF3SEZ,PRODV62XEGNU,Chair,Toys,01-11-2023,02:05:18,C,Phoenix,5,166.28,16.63,848.03,PayPal,Pending,3,Unnecessary
ORDW5WX0O4F,CUST6U78S1AH,PROD5SYH8BQ3,Comic Book,Electronics,19-06-2024,20:30:08,B,Phoenix,8,239.15,23.92,1937.12,Net Banking,Delivered,5,Unnecessary
ORDPNO5QF3K,CUSTI65ZI8EF,PRODE2ZLW40Y,Action Figure,Clothing,26-08-2024,06:42:49,B,Chicago,7,305,30.5,2165.5,PayPal,Delivered,0,Unnecessary
ORDWCHB0GLK,CUSTSCXMXDIR,PRODM1QUZVU6,Jeans,Toys,23-03-2024,03:33:49,C,New York,7,308.79,30.88,2192.41,Debit Card,Delivered,5,Unnecessary
ORD0YL6FCQG,CUSTRFS4SBMN,PRODCZJ16DXW,Boots,Books,30-12-2023,05:38:15,B,Los Angeles,2,65.76,6.58,138.1,Debit Card,Pending,5,Unnecessary
ORDTX4O30BR,CUSTN2F99AAS,PRODVI4W8LSC,Comic Book,Electronics,01-02-2024,08:31:29,C,Los Angeles,2,192.82,19.28,404.92,Net Banking,Cancelled,2,Unnecessary
ORDSMZG3IXG,CUSTA4902STX,PROD9UCUJMDK,Tablet,Electronics,06-09-2024,05:57:42,A,Houston,10,437.7,43.77,4420.77,Debit Card,Delivered,5,Unnecessary
ORDK8YW7RH0,CUST98NYKYJL,PROD2XC2B0M3,Jacket,Clothing,10-03-2024,06:20:14,A,New York,1,333.06,33.31,366.37,Credit Card,Cancelled,4,Unnecessary
ORDM6L78XCD,CUST0Z2MWTUC,PROD7169IDUG,Headphones,Home,24-03-2024,08:14:15,A,Phoenix,7,48.75,4.88,346.13,Net Banking,Pending,4,Unnecessary
ORDUY3BACYQ,CUSTJ2DWXDJZ,PROD1TWRTZ24,Non-Fiction Book,Toys,07-05-2024,18:53:19,B,Houston,3,191.03,19.1,592.19,Net Banking,Cancelled,5,Unnecessary
ORD1C2U9Q3H,CUST8ZCAWZRP,PROD6IDSRWFX,Comic Book,Books,24-01-2024,18:07:28,C,Phoenix,3,459.72,45.97,1425.13,Credit Card,Cancelled,0,Unnecessary
ORDW4RRS9RS,CUSTOAXEX304,PRODE4MXW6XA,Fiction Book,Toys,16-05-2024,17:12:29,A,New York,1,118.82,11.88,130.7,PayPal,Shipped,5,Unnecessary
ORDM3Z0G26K,CUSTS07ZS337,PROD0EB10P3B,Jacket,Electronics,04-05-2024,13:28:25,A,Chicago,1,126.7,12.67,139.37,Credit Card,Shipped,2,Unnecessary
ORDEGBKJL5F,CUSTYAPS8HNG,PRODYF6KZZ3L,Dining Table,Electronics,23-03-2024,06:08:45,B,Phoenix,8,347.66,34.77,2816.05,Credit Card,Cancelled,3,Unnecessary
ORDUWXEMM64,CUSTKMQIQAEW,PRODOMDIZBU0,Non-Fiction Book,Home,17-09-2024,07:02:06,A,Los Angeles,9,240.5,24.05,2188.55,Credit Card,Cancelled,5,Unnecessary
ORD4M6UKZTG,CUSTGBOVY0US,PRODX7E2LGOU,Sofa,Books,22-09-2024,16:02:01,B,Chicago,2,123.84,12.38,260.06,Credit Card,Shipped,2,Unnecessary
ORD9JQELUFC,CUST429S3GHX,PROD3B38P6ZU,Dining Table,Clothing,10-08-2024,02:01:10,A,Houston,6,235.15,23.52,1434.42,Debit Card,Shipped,5,Unnecessary
ORDQHWU1T90,CUST77AMPB2U,PRODPIA7U0KL,RC Car,Toys,26-04-2024,13:56:35,C,Los Angeles,1,152.31,15.23,167.54,Credit Card,Cancelled,2,Unnecessary
ORD7BW9GC7J,CUSTF62N4ZF2,PRODS0EG04HI,Jacket,Home,27-10-2024,08:13:11,B,Chicago,3,430.94,43.09,1335.91,PayPal,Shipped,2,Unnecessary
ORDNM54PVZ8,CUSTF75V7YC3,PRODE5L2928M,RC Car,Electronics,30-03-2024,08:50:03,C,Phoenix,6,336.93,33.69,2055.27,Credit Card,Pending,1,Unnecessary
ORDGR2ICIV0,CUSTTVMEZOU3,PRODZWJ6F0C4,Curtains,Home,28-08-2024,19:18:16,A,Houston,6,172.59,17.26,1052.8,Credit Card,Delivered,4,Unnecessary
ORDL1X4WC08,CUSTFP1UY6AI,PRODHOR2A5RO,Tablet,Electronics,20-08-2024,02:40:58,A,Chicago,10,17.03,1.7,172,Credit Card,Pending,3,Unnecessary
ORD99G3BUCZ,CUSTUGXFME01,PRODXJE9S6LL,Dining Table,Clothing,11-02-2024,14:29:57,C,Chicago,5,473.74,47.37,2416.07,Net Banking,Shipped,1,Unnecessary
ORDHSE3C91B,CUSTX55CCVGX,PRODTLEXKY75,Magazine,Electronics,04-04-2024,12:26:18,A,Phoenix,9,432.4,43.24,3934.84,PayPal,Pending,3,Unnecessary
ORDRORT40JJ,CUSTTZZ03SK7,PROD3M9D000I,Curtains,Home,29-11-2023,07:37:01,C,Chicago,5,21.79,2.18,111.13,Net Banking,Delivered,3,Unnecessary
ORDDLEZXXYB,CUSTGNE4B93U,PROD38NMYVI2,Headphones,Clothing,02-09-2024,04:18:01,B,Houston,6,450.97,45.1,2750.92,Debit Card,Delivered,3,Unnecessary
ORDXTEG2FRU,CUSTIA7K2ZNQ,PRODIF27LMSP,Headphones,Home,20-07-2024,09:02:14,C,Houston,4,313.11,31.31,1283.75,Net Banking,Cancelled,5,Unnecessary
ORDIFS5GGV4,CUSTE0J3SREB,PRODXWUUW3FU,Jacket,Books,17-11-2023,07:10:16,C,Los Angeles,3,357.71,35.77,1108.9,Net Banking,Pending,4,Unnecessary
ORDIJ5QASMW,CUSTXE53ZOP8,PRODGGA2NKFP,Tablet,Home,20-01-2024,13:24:01,B,Chicago,1,438.86,43.89,482.75,Credit Card,Shipped,2,Unnecessary
ORD6QNVHEEM,CUST4ZG7VLPH,PRODWU17AB56,Boots,Toys,29-04-2024,17:13:32,A,Chicago,8,100.59,10.06,814.78,PayPal,Pending,1,Unnecessary
ORDUWJPXKJO,CUST9GJ0JBO7,PROD8YR15XS9,Tablet,Toys,20-09-2024,13:57:42,B,New York,4,123.84,12.38,507.74,Net Banking,Cancelled,5,Unnecessary
ORDI1P3I8XI,CUST8CAUNWVP,PRODGFUMOIKR,RC Car,Clothing,21-01-2024,14:37:05,B,Phoenix,3,419.84,41.98,1301.5,Debit Card,Cancelled,4,Unnecessary
ORDTIYB5BBG,CUSTMG270AM1,PRODB34IGSMC,Magazine,Electronics,15-03-2024,09:34:07,A,Los Angeles,10,39.28,3.93,396.73,Credit Card,Pending,3,Unnecessary
ORD3M2Y1QC8,CUSTBKCRTVAE,PRODTXUWS7GB,Boots,Electronics,02-07-2024,21:18:34,C,Houston,10,157.89,15.79,1594.69,Debit Card,Delivered,0,Unnecessary
ORDO6J6JYN1,CUST99181YRJ,PRODU1DC9B8A,E-Book,Books,25-05-2024,23:20:11,B,New York,5,173.43,17.34,884.49,Debit Card,Shipped,4,Unnecessary
ORDOVFNUQVH,CUSTRGPC4JY2,PRODZP7W1ZUV,Smartphone,Books,14-12-2023,02:33:43,B,Los Angeles,4,435.27,43.53,1784.61,Net Banking,Delivered,5,Unnecessary
ORDKVVWXR51,CUSTJDSCYH2W,PRODAM0G1M87,Chair,Clothing,26-06-2024,04:00:35,B,New York,8,152.19,15.22,1232.74,Net Banking,Delivered,0,Unnecessary
ORD9SJLHJ92,CUSTGW6Y78MF,PROD0N54ASE0,Laptop,Electronics,04-10-2024,12:39:34,A,Chicago,10,201.79,20.18,2038.08,PayPal,Delivered,2,Unnecessary
ORD3OKSJICX,CUSTEVRASVT0,PROD0HG7FN5O,Smartwatch,Books,13-03-2024,11:37:46,C,Phoenix,5,267.3,26.73,1363.23,Net Banking,Delivered,1,Unnecessary
ORDA2O9PDDE,CUSTYFJFPF2H,PRODIW5MADO1,Chair,Home,16-07-2024,22:22:03,B,New York,10,139.48,13.95,1408.75,Net Banking,Pending,4,Unnecessary
ORD7UI8F2Z0,CUST8TXY628X,PRODF3YA0IHX,Puzzle,Clothing,01-12-2023,02:46:51,C,Chicago,2,28.46,2.85,59.77,PayPal,Delivered,2,Unnecessary
ORDCXSADQQM,CUSTUGS21QM9,PRODNAA2SMZS,E-Book,Books,25-03-2024,08:32:36,A,Chicago,2,201.67,20.17,423.51,Debit Card,Delivered,0,Unnecessary
ORD30NJAP7A,CUST1LHSIZ2Y,PRODMBPA01A2,Tablet,Toys,08-10-2024,15:32:20,A,Phoenix,6,277.39,27.74,1692.08,Debit Card,Shipped,3,Unnecessary
ORDCX1O9WHS,CUSTB3US7LCY,PRODNWLLJZIS,Jacket,Books,31-03-2024,02:11:40,B,Phoenix,8,66.72,6.67,540.43,Debit Card,Pending,0,Unnecessary
ORD9TIR6QRZ,CUSTJ8TRE0LK,PRODX6W3OWYL,Boots,Electronics,10-07-2024,09:49:45,A,Chicago,3,471.43,47.14,1461.43,Debit Card,Shipped,3,Unnecessary
ORDJWSLZDVS,CUSTDIHABCGE,PRODK50K0JID,Boots,Clothing,01-08-2024,20:59:09,C,Phoenix,3,310.21,31.02,961.65,Net Banking,Delivered,4,Unnecessary
ORD51V5FH65,CUST4UNP1564,PRODJAHOTH0Y,Chair,Electronics,23-12-2023,14:12:05,C,Los Angeles,5,30.04,3,153.2,Net Banking,Shipped,0,Unnecessary
ORDIL4BRMGI,CUSTWCRNKU6R,PRODQRGMDKS7,Doll,Books,29-12-2023,07:50:33,A,Phoenix,10,354.28,35.43,3578.23,Net Banking,Pending,2,Unnecessary
ORD4J5Y8CXM,CUSTCEH0ATI0,PRODQD9JWT04,Laptop,Electronics,23-10-2024,16:50:39,A,Chicago,4,232,23.2,951.2,PayPal,Delivered,5,Unnecessary
ORDNKUY643E,CUSTR6AKAYEU,PRODZ55UNEOD,Headphones,Electronics,01-12-2023,13:03:49,B,New York,8,261.57,26.16,2118.72,Debit Card,Cancelled,5,Unnecessary
ORD6V84N6DZ,CUSTG4PDEJ7N,PRODPWFMJER5,Doll,Clothing,14-07-2024,23:09:17,A,New York,5,332.03,33.2,1693.35,Credit Card,Cancelled,5,Unnecessary
ORDAOU1ZGND,CUSTBZ4NM0KQ,PRODEFRBFDZH,Chair,Books,30-12-2023,02:18:51,C,Houston,10,202.56,20.26,2045.86,PayPal,Delivered,4,Unnecessary
